Year,Type,Name,Assets,Liabilities
2013,police,BRADLEY POLICE PENSION FUND,12008716.0,9530469.656
2013,police,BRAIDWOOD POLICE PENSION FUND,2524593.0,2283153.5151
2013,police,BRIDGEVIEW POLICE PENSION FUND,19755814.12,22076972.4031
2013,police,BROADVIEW POLICE PENSION FUND                     ,23105225.0,24108752.6637
2013,police,BROOKFIELD POLICE PENSION FUND,13989163.15,22497242.073000003
2013,police,BUFFALO GROVE POLICE PENSION FUND,52469718.28,41357192.7747
2013,police,BURBANK POLICE PENSION FUND,34200238.32,26428204.775000002
2013,police,BURNHAM POLICE PENSION FUND,1833784.0,5450944.2766
2013,police,BURR RIDGE POLICE PENSION FUND,13324930.0,8753436.7418
2013,police,CAHOKIA POLICE PENSION FUND,14701929.0,13819806.7151
2013,police,CAIRO POLICE PENSION FUND,1394101.0,3380082.2685
2013,police,CALUMET CITY POLICE PENSION FUND,43754847.0,47038686.5696
2013,police,CALUMET PARK POLICE PENSION FUND,6728266.0,8765453.4823
2013,police,CAMPTON HILLS POLICE PENSION FUND,750237.0,0.836
2013,police,CANTON POLICE PENSION FUND,14210430.0,11189198.8432
2013,police,CARBONDALE POLICE PENSION FUND,19936065.0,31998115.4685
2013,police,CARLINVILLE POLICE PENSION FUND,3714489.0,4693323.5726
2013,police,CARMI POLICE PENSION FUND,3534337.35,3870628.535
2013,police,CAROL STREAM POLICE PENSION FUND,35698291.0,26193396.6965
2013,police,CARPENTERSVILLE POLICE PENSION FUND,28802280.0,31712477.5329
2013,police,CARTERVILLE POLICE PENSION FUND,208667.0,0.229
2013,police,CARY POLICE PENSION FUND,7871243.0,4410261.5251
2013,police,CASEYVILLE POLICE PENSION FUND,2152316.0,1980748.4497
2013,police,CENTRALIA POLICE PENSION FUND                     ,9650983.24,12194789.226100001
2013,police,CENTREVILLE POLICE PENSION FUND,1144481.03,2448248.3008
2013,police,CHAMPAIGN POLICE PENSION FUND,74141999.0,67406221.7177
2013,police,CHANNAHON POLICE PENSION FUND                     ,5389531.0,1902533.6339
2013,police,CHARLESTON POLICE PENSION FUND                    ,11328192.0,17068022.4867
2013,police,CHATHAM POLICE PENSION FUND,5156121.0,2556374.6532
2013,police,CHERRY VALLEY POLICE PENSION FUND,2311644.0,3810410.2201
2013,police,CHESTER POLICE PENSION FUND                       ,2570937.0,1965548.8017
2013,police,CHICAGO HEIGHTS POLICE PENSION FUND,43419894.0,51384586.5289
2013,police,CHICAGO RIDGE POLICE PENSION FUND,15142548.0,18986751.1344
2013,police,CHILLICOTHE POLICE PENSION FUND,3032769.0,2934353.6512
2013,police,CICERO POLICE PENSION FUND,55558911.89,56737361.256900005
2013,police,CLARENDON HILLS POLICE PENSION FUND,7878824.0,7551900.5979
2013,police,CLINTON POLICE PENSION FUND,4502473.0,2617181.8899
2013,police,COAL CITY POLICE PENSION FUND                     ,1437168.0,2248207.2431
2013,police,COLLINSVILLE POLICE PENSION FUND,20521958.02,17997317.978099998
2013,police,COLONA POLICE PENSION FUND,1709150.0,2213927.4509
2013,police,COLUMBIA POLICE PENSION FUND,4644230.0,3068982.7069
2013,police,COUNTRY CLUB HILLS POLICE PENSION FUND,16316598.0,17585601.5672
2013,police,COUNTRYSIDE POLICE PENSION FUND,16889368.0,18513267.5737
2013,police,CREST HILL POLICE PENSION FUND,12499511.0,10199298.6682
2013,police,CRESTWOOD POLICE PENSION FUND,323099.0,891861.3365
2013,police,CRETE POLICE PENSION FUND,5867154.58,4336232.6206
2013,police,CREVE COEUR POLICE PENSION FUND,1474780.0,3085400.4058
2013,police,CRYSTAL LAKE POLICE PENSION FUND                  ,29300645.0,26191212.5741
2013,police,DANVILLE POLICE PENSION FUND,19100887.0,36573093.3556
2013,police,DARIEN POLICE PENSION FUND,21795084.0,21226650.595
2013,police,DECATUR POLICE PENSION FUND,85558522.22,83445303.2748
2013,police,DEERFIELD POLICE PENSION FUND,36400462.04,29864473.9501
2013,police,DEKALB POLICE PENSION FUND,26868190.0,33250468.4965
2013,police,DES PLAINES POLICE PENSION FUND,59501633.27,85658668.6192
2013,police,DIXON POLICE PENSION FUND,13517106.0,12755697.7174
2013,police,DOLTON POLICE PENSION FUND,24741735.0,19240520.75
2013,police,DOWNERS GROVE POLICE PENSION FUND,44942812.81,44128944.6482
2013,police,DUQUOIN POLICE PENSION FUND,3499011.71,4363913.4759
2013,police,EAST ALTON POLICE PENSION FUND,2850577.0,4947589.3626
2013,police,EAST DUNDEE POLICE PENSION FUND,7164001.0,7215745.5742
2013,police,EAST MOLINE POLICE PENSION FUND,19695370.6,19778550.4086
2013,police,EAST PEORIA POLICE PENSION FUND,23954485.0,26692027.6377
2013,police,EAST ST LOUIS POLICE PENSION FUND,20397246.69,30004862.3277
2013,police,EDWARDSVILLE POLICE PENSION FUND,16566021.0,11601782.6907
2013,police,EFFINGHAM POLICE PENSION FUND                     ,12614583.0,10470175.7215
2013,police,ELBURN POLICE PENSION FUND,497041.0,0.3128
2013,police,ELDORADO POLICE PENSION FUND,1464768.0,1278494.6376
2013,police,ELGIN POLICE PENSION FUND,72778044.65,91022036.6996
2013,police,ELK GROVE VILLAGE POLICE PENSION FUND,60799609.0,58475492.604
2013,police,ELMHURST POLICE PENSION FUND                      ,51675741.54,52379459.7566
2013,police,ELMWOOD PARK POLICE PENSION FUND,14492830.0,25358527.3769
2013,police,EUREKA POLICE PENSION FUND,352439.0,0.9144
2013,police,EVANSTON POLICE PENSION FUND,87904086.13,122804986.235
2013,police,EVERGREEN PARK POLICE PENSION FUND,42710769.03,25787947.0872
2013,police,FAIRFIELD POLICE PENSION FUND,1940022.0,2684190.2845
2013,police,FAIRVIEW HEIGHTS POLICE PENSION FUND,20850817.0,20238325.6677
2013,police,FLORA POLICE PENSION FUND,4604906.0,4735400.5368
2013,police,FLOSSMOOR POLICE PENSION FUND,11410771.0,12307199.6275
2013,police,FOREST PARK POLICE PENSION FUND,21376990.0,21546221.6052
2013,police,FOREST VIEW POLICE PENSION FUND,2129896.0,6283449.2385
2013,police,FOX LAKE POLICE PENSION FUND,11423148.0,5856395.7456
2013,police,FOX RIVER GROVE POLICE PENSION FUND,1504812.66,5928282.175600001
2013,police,FRANKFORT POLICE PENSION FUND,8745920.0,8330055.5455
2013,police,FRANKLIN PARK POLICE PENSION FUND                 ,21559833.0,31087780.4373
2013,police,FREEPORT POLICE PENSION FUND,19421489.0,25697077.5065
2013,police,GALESBURG POLICE PENSION FUND,22985716.45,28560359.8503
2013,police,GENESEO POLICE PENSION FUND,4377102.0,4947867.5192
2013,police,GENEVA POLICE PENSION FUND,16045068.0,13876875.5543
2013,police,GENOA POLICE PENSION FUND,1010490.0,696196.2786
2013,police,GILBERTS POLICE PENSION FUND                      ,1393979.0,43141.5861
2013,police,GLEN CARBON POLICE PENSION FUND                   ,4492827.0,1122386.8465
2013,police,GLEN ELLYN POLICE PENSION FUND,25214301.0,20558710.7275
2013,police,GLENCOE POLICE PENSION FUND,27287987.0,21201712.6708
2013,police,GLENDALE HEIGHTS POLICE PENSION FUND,29929597.0,21896153.6284
2013,police,GLENVIEW POLICE PENSION FUND,60436551.69,42721359.4398
2013,police,GLENWOOD POLICE PENSION FUND,6716528.0,9732866.4804
2013,police,GRANITE CITY POLICE PENSION FUND,16281797.0,27745952.3498
2013,police,GRAYSLAKE POLICE PENSION FUND                     ,13386174.0,4835884.8761
2013,police,GREENVILLE POLICE PENSION FUND                    ,3314226.0,1924431.6403
2013,police,GURNEE POLICE PENSION FUND,30690169.0,19684647.6857
2013,police,HAMPSHIRE POLICE PENSION FUND,412813.0,0.1819
2013,police,HANOVER PARK POLICE PENSION FUND                  ,23966839.0,23690339.5543
2013,police,HARRISBURG POLICE PENSION FUND,4355017.0,5027749.4796
2013,police,HARVARD POLICE PENSION FUND                       ,7820460.0,4630747.671
2013,police,HARVEY POLICE PENSION FUND,18990650.73,19088871.8655
2013,police,HARWOOD HEIGHTS POLICE PENSION FUND,15670203.0,12581255.6907
2013,police,HAWTHORN WOODS POLICE PENSION FUND,2319926.03,938192.0788
2013,police,HAZEL CREST POLICE PENSION FUND,14248095.05,16552638.3562
2013,police,HERRIN POLICE PENSION FUND,4172842.0,6370074.3741
2013,police,HICKORY HILLS POLICE PENSION FUND                 ,19619701.0,15955560.7117
2013,police,HIGHLAND PARK POLICE PENSION FUND,31439860.56,47852127.3337
2013,police,HIGHLAND POLICE PENSION FUND,8899321.0,7777654.6902
2013,police,HIGHWOOD POLICE PENSION FUND,2488302.0,2312805.568
2013,police,HILLSBORO POLICE PENSION FUND                     ,1121617.0,784151.4779
2013,police,HILLSIDE POLICE PENSION FUND,15137243.0,20946428.4691
2013,police,HINSDALE POLICE PENSION FUND,22664360.0,16501866.7564
2013,police,HODGKINS POLICE PENSION FUND,9948774.89,11115570.764
2013,police,HOFFMAN ESTATES POLICE PENSION FUND               ,63617465.93,54602718.8203
2013,police,HOMEWOOD POLICE PENSION FUND                      ,23931223.0,29538940.5814
2013,police,HOOPESTON POLICE PENSION FUND,3234292.14,1288866.5881999999
2013,police,HUNTLEY POLICE PENSION FUND,5017837.64,2198201.9752999996
2013,police,ISLAND LAKE POLICE PENSION FUND,3263914.0,4110103.5066
2013,police,ITASCA POLICE PENSION FUND,14255052.0,14367779.5583
2013,police,JACKSONVILLE POLICE PENSION FUND,16252640.77,18608863.702099998
2013,police,JERSEYVILLE POLICE PENSION FUND,3070958.61,7267093.5528
2013,police,JOHNSBURG POLICE PENSION FUND,1919951.12,1579870.0322
2013,police,JOLIET POLICE PENSION FUND,155862027.53,157160374.6563
2013,police,JUSTICE POLICE PENSION FUND,9233924.13,8817029.096900001
2013,police,KANKAKEE POLICE PENSION FUND,18325525.0,27178597.3355
2013,police,KENILWORTH POLICE PENSION FUND                    ,6287874.13,8551596.9673
2013,police,KEWANEE POLICE PENSION FUND,8562068.0,8777098.6172
2013,police,KILDEER POLICE PENSION FUND,3612482.0,5643466.4373
2013,police,LAGRANGE PARK POLICE PENSION FUND,12880847.0,14541437.5596
2013,police,LAGRANGE POLICE PENSION FUND                      ,16287209.0,19946448.5161
2013,police,LAKE BLUFF POLICE PENSION FUND,7912253.0,11824396.4994
2013,police,LAKE FOREST POLICE PENSION FUND,24333204.0,31360293.5229
2013,police,LAKE IN THE HILLS POLICE PENSION FUND,20505463.18,11463121.5726
2013,police,LAKE VILLA POLICE PENSION FUND,3493646.0,4580261.3446
2013,police,LAKE ZURICH POLICE PENSION FUND,13341271.0,12530055.4317
2013,police,LAKEMOOR POLICE PENSION FUND,70415.57,0.3241
2013,police,LANSING POLICE PENSION FUND,29662768.0,42851233.4595
2013,police,LASALLE POLICE PENSION FUND,6647616.0,10307308.4094
2013,police,LAWRENCEVILLE POLICE PENSION FUND,3693348.0,3077985.7144
2013,police,LEMONT POLICE PENSION FUND                        ,11740452.0,5195192.7206
2013,police,LIBERTYVILLE POLICE PENSION FUND,24366657.0,26567171.5639
2013,police,LINCOLN POLICE PENSION FUND,9570101.0,14327313.4845
2013,police,LINCOLNSHIRE POLICE PENSION FUND                  ,18549914.87,11784605.4692
2013,police,LINCOLNWOOD POLICE PENSION FUND,17882930.0,20543956.478
2013,police,LINDENHURST POLICE PENSION FUND,5505398.0,637399.8455
2013,police,LISLE POLICE PENSION FUND,22455485.0,15556875.7197
2013,police,LITCHFIELD POLICE PENSION FUND,4607245.0,5635422.5364
2013,police,LOCKPORT POLICE PENSION FUND,14532455.0,10774906.6341
2013,police,LOMBARD POLICE PENSION FUND,52486435.02,47334008.153799996
2013,police,LOVES PARK POLICE PENSION FUND                    ,10460018.0,11154122.5018
2013,police,LYNWOOD POLICE PENSION FUND,2861764.0,3443574.3903
2013,police,LYONS POLICE PENSION FUND,10499397.52,13124429.2864
2013,police,MACOMB POLICE PENSION FUND                        ,12242745.0,13609367.6493
2013,police,MADISON POLICE PENSION FUND,1829006.0,5058063.207
2013,police,MAHOMET POLICE PENSION FUND,463962.0,0.3159
2013,police,MANHATTAN POLICE PENSION FUND,1174369.0,2236437.2625
2013,police,MANTENO POLICE PENSION FUND                       ,4339518.0,11209.8171
2013,police,MARENGO POLICE PENSION FUND,4473117.41,4543510.309
2013,police,MARION POLICE PENSION FUND,8922440.0,10297935.5603
2013,police,MARKHAM POLICE PENSION FUND,14602182.0,11183013.7099
2013,police,MARSEILLES POLICE PENSION FUND,2826888.0,1284417.7887
2013,police,MARYVILLE POLICE PENSION FUND,1712907.0,1579513.4371
2013,police,MASCOUTAH POLICE PENSION FUND,3622945.0,1007084.698
2013,police,MATTESON POLICE PENSION FUND,20922432.0,26579603.5604
2013,police,MATTOON POLICE PENSION FUND,15965105.0,26314670.4525
2013,police,MAYWOOD POLICE PENSION FUND,16110538.0,28728433.3338
2013,police,MCCOOK POLICE PENSION FUND,7961039.42,8592509.2873
2013,police,MCHENRY POLICE PENSION FUND,18757823.0,24864775.5221
2013,police,MELROSE PARK POLICE PENSION FUND,20765309.29,33738549.7242
2013,police,MENDOTA POLICE PENSION FUND,4512791.0,2536727.526
2013,police,METROPOLIS POLICE PENSION FUND,4636811.32,3827072.6006
2013,police,MIDLOTHIAN POLICE PENSION FUND,12877037.0,10664219.7271
2013,police,MILAN POLICE PENSION FUND,5548838.0,7343498.5468
2013,police,MINOOKA POLICE PENSION FUND,4162836.0,1843127.6155
2013,police,MOKENA POLICE PENSION FUND,12899714.0,4506443.8339
2013,police,MOLINE POLICE PENSION FUND,33824941.39,48448706.9301
2013,police,MONEE POLICE PENSION FUND,462485.98,0.1277
2013,police,MONMOUTH POLICE PENSION FUND                      ,6009949.0,7373711.5187
2013,police,MONTGOMERY POLICE PENSION FUND,6904157.0,6064276.6314
2013,police,MONTICELLO POLICE PENSION FUND,837778.06,2578129.4266
2013,police,MORRIS POLICE PENSION FUND                        ,10972849.0,9120452.6419
2013,police,MORTON GROVE POLICE PENSION FUND,30215112.61,36340732.9765
2013,police,MORTON POLICE PENSION FUND,9453452.0,5683795.7735
2013,police,MT CARMEL POLICE PENSION FUND,3762726.0,5754895.5335
2013,police,MT PROSPECT POLICE PENSION FUND,52667501.54,53287309.6081
2013,police,MT VERNON POLICE PENSION FUND,16208874.0,15437707.6909
2013,police,MT. ZION POLICE PENSION FUND,292226.0,0.1974
2013,police,MUNDELEIN POLICE PENSION FUND,22591438.0,20500243.6177
2013,police,MURPHYSBORO POLICE PENSION FUND,4888030.0,6299117.501
2013,police,NAPERVILLE POLICE PENSION FUND                    ,115366130.0,71903318.7269
2013,police,NEW LENOX POLICE PENSION FUND,14017015.0,8840224.6443
2013,police,NILES POLICE PENSION FUND                         ,27386123.0,48644362.3985
2013,police,NORMAL POLICE PENSION FUND,28850685.0,30805230.5526
2013,police,NORRIDGE POLICE PENSION FUND,22344022.0,22542408.5903
2013,police,NORTH AURORA POLICE PENSION FUND,10806275.0,7744826.6241
2013,police,NORTH CHICAGO POLICE PENSION FUND,17599507.0,25999091.4155
2013,police,NORTH RIVERSIDE POLICE PENSION FUND,14550010.0,19867720.4406
2013,police,NORTHBROOK POLICE PENSION FUND                    ,41589996.0,40650092.5741
2013,police,NORTHFIELD POLICE PENSION FUND,13565454.0,16022518.5557
2013,police,NORTHLAKE POLICE PENSION FUND,15304408.16,12989158.2898
2013,police,OAK BROOK POLICE PENSION FUND,31845978.62,29530713.3126
2013,police,OAK FOREST POLICE PENSION FUND,23686168.0,18848419.6279
2013,police,OAK LAWN POLICE PENSION FUND,72867624.25,73563579.6822
2013,police,OAK PARK POLICE PENSION FUND,79159068.33,90494098.5231
2013,police,OAKBROOK TERRACE POLICE PENSION FUND,9171132.0,14265131.4852
2013,police,O'FALLON POLICE PENSION FUND,20597835.0,11444545.8241
2013,police,OGLESBY POLICE PENSION FUND,2426538.0,2880246.3881
2013,police,OLNEY POLICE PENSION FUND,4034755.0,8753504.4137
2013,police,OLYMPIA FIELDS POLICE PENSION FUND,7014795.0,11399443.4033
2013,police,ORLAND HILLS POLICE PENSION FUND,2775606.0,3129163.5235
2013,police,ORLAND PARK POLICE PENSION FUND,64888885.28,36855548.8265
2013,police,OSWEGO POLICE PENSION FUND,16839536.0,8575399.7837
2013,police,OTTAWA POLICE PENSION FUND                        ,15558257.0,11960852.7382
2013,police,PALATINE POLICE PENSION FUND,54774090.26,38396141.5468
2013,police,PALOS HEIGHTS POLICE PENSION FUND,15710441.16,21638121.626900002
2013,police,PALOS HILLS POLICE PENSION FUND,14483473.47,15572943.4082
2013,police,PALOS PARK POLICE PENSION FUND,2008240.0,2393587.384
2013,police,PANA POLICE PENSION FUND,2703669.0,3750826.4481
2013,police,PARIS POLICE PENSION FUND,5057294.0,4427497.5622
2013,police,PARK CITY POLICE PENSION FUND,1075300.0,3904129.1893
2013,police,PARK FOREST POLICE PENSION FUND,19441873.03,23797653.933599997
2013,police,PARK RIDGE POLICE PENSION FUND,38663096.0,40005204.6399
2013,police,PEKIN POLICE PENSION FUND,25612013.66,30980270.7678
2013,police,PEORIA HEIGHTS POLICE PENSION FUND,1701522.0,853618.4353
2013,police,PEORIA POLICE PENSION FUND                        ,155489857.55,163532599.66529998
2013,police,PEOTONE POLICE PENSION FUND,1044904.0,2211989.2509
2013,police,PERU POLICE PENSION FUND,7261539.0,11281821.4525
2013,police,PINCKNEYVILLE POLICE PENSION FUND,501989.0,2647072.1441
2013,police,PLAINFIELD POLICE PENSION FUND,18905339.0,5933749.8639
2013,police,PLANO POLICE PENSION FUND,3785287.0,1356656.6502
2013,police,PONTIAC POLICE PENSION FUND,8384289.0,7224698.7124
2013,police,PONTOON BEACH POLICE PENSION FUND,3475169.0,4645860.4352
2013,police,POSEN POLICE PENSION FUND,3165721.0,1608336.6995
2013,police,PRINCETON POLICE PENSION FUND,6336543.0,4452748.7977
2013,police,PROSPECT HEIGHTS POLICE PENSION FUND,11070681.0,5568863.7108
2013,police,QUINCY POLICE PENSION FUND,31735163.0,34817720.5619
2013,police,RANTOUL POLICE PENSION FUND,15242763.0,13464258.7027
2013,police,RICHTON PARK POLICE PENSION FUND,11811278.0,12461968.5944
2013,police,RIVER FOREST POLICE PENSION FUND,19985726.0,27189636.5651
2013,police,RIVER GROVE POLICE PENSION FUND,7120642.0,12582421.3605
2013,police,RIVERDALE POLICE PENSION FUND,14472026.0,20041800.4613
2013,police,RIVERSIDE POLICE PENSION FUND                     ,8500312.75,13448795.2943
2013,police,ROBBINS POLICE PENSION FUND,838039.0,854895.5793
2013,police,ROBINSON POLICE PENSION FUND,3752598.0,909751.718
2013,police,ROCHELLE POLICE PENSION FUND,11280206.0,9957276.8117
2013,police,ROCK FALLS POLICE PENSION FUND,6918819.0,7531538.5972
2013,police,ROCK ISLAND POLICE PENSION FUND,31739329.0,52394493.4273
2013,police,ROCKFORD POLICE PENSION FUND,171294418.73,182921261.9938
2013,police,ROCKTON POLICE PENSION FUND,2719869.0,11566.6686
2013,police,ROLLING MEADOWS POLICE PENSION FUND,31522278.91,38609633.306
2013,police,ROMEOVILLE POLICE PENSION FUND,27998706.0,19123763.6757
2013,police,ROSCOE POLICE PENSION FUND,2573804.34,2868859.4945
2013,police,ROSELLE POLICE PENSION FUND,20683955.43,22157955.2863
2013,police,ROUND LAKE BEACH POLICE PENSION FUND,15793018.0,12566736.6327
2013,police,ROUND LAKE PARK POLICE PENSION FUND,1508326.0,2833898.2273
2013,police,ROUND LAKE POLICE PENSION FUND,5144082.0,5531429.577
2013,police,SALEM POLICE PENSION FUND                         ,5222301.0,5942481.561
2013,police,SANDWICH POLICE PENSION FUND,3437446.0,4560321.4549
2013,police,SAUK VILLAGE POLICE PENSION FUND,5764268.0,6474553.4987
2013,police,SAVANNA POLICE PENSION FUND,2026580.0,2602491.544
2013,police,SCHAUMBURG POLICE PENSION FUND,87918706.0,95619378.5904
2013,police,SCHILLER PARK POLICE PENSION FUND,15700922.0,21048389.4662
2013,police,SHELBYVILLE POLICE PENSION FUND,2048028.0,1751178.5011
2013,police,SHILOH POLICE PENSION FUND                        ,2952177.0,425349.7678
2013,police,SHOREWOOD POLICE PENSION FUND,9271092.0,4611106.854
2013,police,SILVIS POLICE PENSION FUND                        ,5556122.0,5974434.5556
2013,police,SKOKIE POLICE PENSION FUND,77365214.87,77362913.3464
2013,police,SOUTH BARRINGTON POLICE PENSION FUND,6773258.0,2989459.6068
2013,police,SOUTH BELOIT POLICE PENSION FUND                  ,1993211.0,461004.4436
2013,police,SOUTH CHICAGO HEIGHTS POLICE PENSION FUND         ,3590402.78,2937038.8479999998
2013,police,SOUTH ELGIN POLICE PENSION FUND,10779103.0,7489641.5922
2013,police,SOUTH HOLLAND POLICE PENSION FUND,20511425.0,18606060.6525
2013,police,SPRING GROVE POLICE PENSION FUND                  ,1907539.0,2626449.364
2013,police,SPRING VALLEY POLICE PENSION FUND,3434752.0,1432507.8534
2013,police,SPRINGFIELD POLICE PENSION FUND,123887066.0,157805211.5164
2013,police,ST CHARLES POLICE PENSION FUND,28796811.0,26624360.5971
2013,police,STAUNTON POLICE PENSION FUND                      ,671475.0,1294604.3319
2013,police,STEGER POLICE PENSION FUND,5517869.0,2436424.7869
2013,police,STERLING POLICE PENSION FUND,12252575.0,12743096.6079
2013,police,STICKNEY POLICE PENSION FUND,5270170.0,11714067.3419
2013,police,STONE PARK POLICE PENSIONFUND,1153492.0,9913909.0636
2013,police,STREAMWOOD POLICE PENSION FUND,37322123.31,27153109.3414
2013,police,STREATOR POLICE PENSION FUND,8846376.0,12848582.5106
2013,police,SUGAR GROVE POLICE PENSION FUND                   ,2424653.0,3397552.3564
2013,police,SUMMIT POLICE PENSION FUND,8303825.67,13446577.7645
2013,police,SWANSEA POLICE PENSION FUND,7529456.0,6368468.5993
2013,police,SYCAMORE POLICE PENSION FUND                      ,10467939.0,7590746.6823
2013,police,TAYLORVILLE POLICE PENSION FUND,5991680.0,5957492.6228
2013,police,TINLEY PARK POLICE PENSION FUND,50648361.0,36082376.7262
2013,police,TROY POLICE PENSION FUND,6499034.0,2847833.8139
2013,police,UNIVERSITY PARK POLICEMENS PENSION FUND,6302246.0,5954356.6223
2013,police,URBANA POLICE PENSION FUND                        ,30696879.0,27228987.736
2013,police,VANDALIA POLICE PENSION FUND                      ,4588540.0,3407322.7023
2013,police,VENICE POLICE PENSION FUND,537286.0,1165445.3093
2013,police,VERNON HILLS POLICE PENSION FUND                  ,33054028.0,21642222.7914
2013,police,VILLA PARK POLICE PENSION FUND                    ,24871039.0,29566056.5779
2013,police,WARRENVILLE POLICE PENSION FUND,13023232.0,7878526.7108
2013,police,WASHINGTON PARK POLICE PENSION FUND,2085435.16,2951665.321
2013,police,WASHINGTON POLICE PENSION FUND,6418002.0,5974466.6335
2013,police,WATERLOO POLICE PENSION FUND                      ,3879145.0,2915978.5505
2013,police,WATSEKA POLICE PENSION FUND,2073940.0,5404189.2446
2013,police,WAUCONDA POLICE PENSION FUND,9037188.0,5718339.5385
2013,police,WAUKEGAN POLICE PENSION FUND,66399147.0,95823403.4454
2013,police,WAYNE POLICE PENSION FUND,1403184.0,1536495.3694
2013,police,WEST CHICAGO POLICE PENSION FUND,22609438.36,17176208.626399998
2013,police,WEST DUNDEE POLICE PENSION FUND,9520245.0,8932638.6026
2013,police,WEST FRANKFORT POLICE PENSION FUND                ,4650622.0,6502766.4951
2013,police,WESTCHESTER POLICE PENSION FUND,24246504.0,25782754.6456
2013,police,WESTERN SPRINGS POLICE PENSION FUND,12790961.06,14226118.9334
2013,police,WESTMONT POLICE PENSION FUND,23166848.0,33650102.4579
2013,police,WHEATON POLICE PENSION FUND,42471171.0,36538564.6388
2013,police,WHEELING POLICE PENSION FUND,40799660.93,27766769.759800002
2013,police,WILLOW SPRINGS POLICE PENSION FUND                ,952889.0,4992365.1103
2013,police,WILLOWBROOK POLICE PENSION FUND,16614601.0,11936671.7109
2013,police,WILMETTE POLICE PENSION FUND,37997446.23,30977198.5959
2013,police,WILMINGTON POLICE PENSION FUND,3956082.0,2541368.5484
2013,police,WINFIELD POLICE PENSION FUND,6986515.0,6414190.5048
2013,police,WINNETKA POLICE PENSION FUND,23446190.78,22924419.0906
2013,police,WINTHROP HARBOR POLICE PENSION FUND,3347667.0,1519576.9611
2013,police,WOOD DALE POLICE PENSION FUND,19390947.0,16998368.617
2013,police,WOOD RIVER POLICE PENSION FUND,8880518.0,10319949.6025
2013,police,WOODRIDGE POLICE PENSION FUND,28147771.0,34696879.5291
2013,police,WOODSTOCK POLICE PENSION FUND,17554635.0,16289931.6564
2013,police,WORTH POLICE PENSION FUND,10017831.0,14711013.4368
2013,police,YORKVILLE POLICE PENSION FUND,5127259.0,7152574.4094
2013,police,ZION POLICE PENSION FUND,25985055.0,26203897.6401
2014,police,ADDISON POLICE PENSION FUND,38340701.02,41518848.2931
2014,police,ALGONQUIN POLICE PENSION FUND,19412347.08,8406279.257
2014,police,ALSIP POLICE PENSION FUND,17099116.32,36071172.202700004
2014,police,ALTON POLICE PENSION FUND,21126967.54,44741705.9195
2014,police,ANNA POLICE PENSION FUND,2153900.78,3592735.3387
2014,police,ANTIOCH POLICE PENSION FUND,7714252.97,14323225.1491
2014,police,ARLINGTON HEIGHTS POLICE FUND,97715061.87,69148720.14130001
2014,police,AURORA POLICE PENSION FUND,169737348.3,173534164.331
2014,police,BARRINGTON HILLS POLICE PENSION FUND,8181022.67,6074988.5392
2014,police,BARRINGTON POLICE PENSION FUND,19044996.84,23311963.0011
2014,police,BARTLETT POLICE PENSION FUND,31193978.96,16768172.988699999
2014,police,BARTONVILLE POLICE PENSION FUND,2590111.43,636082.8376999999
2014,police,BATAVIA POLICE PENSION FUND,27071734.48,24219955.7649
2014,police,BEARDSTOWN POLICE PENSION FUND,1425745.27,2485379.3661
2014,police,BELLEVILLE POLICE PENSION FUND,34137047.02,37202608.8494
2014,police,BELLWOOD POLICE PENSION FUND,29810021.41,32310116.3886
2014,police,BELVIDERE POLICE PENSION FUND,17194663.45,12872511.0673
2014,police,BENSENVILLE POLICE PENSION FUND,15974231.14,18862364.959400002
2014,police,BENTON POLICE PENSION FUND,2281302.55,3735656.3965
2014,police,BERKELEY POLICE PENSION FUND,7809981.33,10225745.8654
2014,police,BERWYN POLICE PENSION FUND,62669590.72,57775119.715
2014,police,BETHALTO POLICE PENSION FUND,6435556.21,5141597.7741
2014,police,BLOOMINGDALE POLICE PENSION FUND,27218678.2,22945355.3673
2014,police,BLOOMINGTON POLICE PENSION FUND,58260462.18,66577975.864300005
2014,police,BLUE ISLAND POLICE PENSION FUND                   ,10307851.0,22336797.4586
2014,police,BOLINGBROOK POLICE PENSION FUND                   ,52908425.51,49589099.0322
2014,police,BOURBONNAIS POLICE PENSION FUND,11004383.75,8210404.671800001
2014,police,BRADLEY POLICE PENSION FUND,13135576.97,9382232.8507
2014,police,BRAIDWOOD POLICE PENSION FUND,2906306.98,2189723.076
2014,police,BRIDGEVIEW POLICE PENSION FUND,20722444.11,23968789.560200002
2014,police,BROADVIEW POLICE PENSION FUND                     ,23849244.56,25244200.7589
2014,police,BROOKFIELD POLICE PENSION FUND,14638510.84,22542127.6967
2014,police,BUFFALO GROVE POLICE PENSION FUND,55964910.14,45450774.9294
2014,police,BURBANK POLICE PENSION FUND,35951388.21,30705664.3092
2014,police,BURNHAM POLICE PENSION FUND,1925364.05,5341542.9393
2014,police,BURR RIDGE POLICE PENSION FUND,14263873.28,11389224.5603
2014,police,CAHOKIA POLICE PENSION FUND,15036218.82,13425862.6889
2014,police,CAIRO POLICE PENSION FUND,1338358.62,4833310.7552
2014,police,CALUMET CITY POLICE PENSION FUND,45916214.51,48386811.713999994
2014,police,CALUMET PARK POLICE PENSION FUND,7114914.6,8844341.8868
2014,police,CAMPTON HILLS POLICE PENSION FUND,941743.71,5543.1827
