Year,Type,Fund_Name,Assets,Liabilities
2011,fire,OAKBROOK TERRACE FIRE PROTECTION DISTRICT,1271345,2455705
2011,fire,OLNEY FIREFIGHTERS PENSION FUND,2017630.34,2837575.12
2011,fire,ORLAND FPD FIREFIGHTERS PENSION FUND,71588752,91356719
2011,fire,OSWEGO FPD FIREFIGHTERS PENSION FUND,3670900.71,2823585.47
2011,fire,OTTAWA FIREFIGHTERS PENSION FUND,12150367.11,22494397.8
2011,fire,PALATINE FIREFIGHTERS PENSION FUND,48098989,85753341
2011,fire,PALATINE RURAL FPD FIREFIGHTERS PENSION FUND,6702179,8480023
2011,fire,PALOS FPD PENSION FUND,8546540,11374307.57
2011,fire,PALOS HEIGHTS FPD PENSION FUND,6669530,9677425
2011,fire,PARIS FIREFIGHTERS PENSION FUND,4784762.53,8135793.25
2011,fire,PARK FOREST FIREFIGHTERS PENSION FUND,9855330,19257366
2011,fire,PEKIN FIREFIGHTERS PENSION FUND,17850398.85,44905872.86
2011,fire,PEORIA FIREFIGHTERS PENSION FUND,117625072,199564617
2011,fire,PEOTONE FPD FIREFIGHTERS PENSION FUND,888327,651014.37
2011,fire,PERU FIREFIGHTERS PENSION FUND,1758689.44,2306773.56
2011,fire,PLEASANTVIEW FPD,23400143,34194175
2011,fire,PONTIAC FIREFIGHTERS PENSION FUND,3667553.73,5771391.62
2011,fire,PROSPECT HEIGHTS FPD FIREFIGHTERS PENSION FUND,1941852.12,1375441.19
2011,fire,QUINCY FIREFIGHTERS PENSION FUND,22392145.52,54014405.28
2011,fire,RIVER FOREST FIREFIGHTERS PENSION FUND,13785283.48,22929380.57
2011,fire,ROBERTS PARK FPD FIREFIGHTERS PENSION FUND,9716875.8,14726966.06
2011,fire,ROBINSON FIREFIGHTERS PENSION FUND,3235040.45,4116197.32
2011,fire,ROCHELLE FIREFIGHTERS PENSION FUND,7259152,9356391.03
2011,fire,ROCK FALLS FIREFIGHTERS PENSION FUND,5989309.8,7004521.26
2011,fire,ROCK ISLAND FIREFIGHTERS PENSION FUND,23132142.95,55701469.6
2011,fire,ROCKFORD FIREFIGHTERS PENSION FUND,146434569,263643468
2011,fire,ROLLING MEADOWS FIREFIGHTERS PENSION FUND,21736027,54694065
2011,fire,ROSELLE FIREFIGHTERS PENSION FUND,4248393,6357260
2011,fire,SAVANNA FIREFIGHTERS PENSION FUND,1279350.11,1962729.64
2011,fire,SCHAUMBURG FIREFIGHTERS PENSION FUND,82559365.19,132569596.3
2011,fire,SCHILLER PARK FIREFIGHTERS PENSION FUND,9986350.78,18971938.23
2011,fire,SHELBYVILLE FPD FIREFIGHTERS PENSION FUND,912457,2038039
2011,fire,SIGNAL HILL FPD FIREFIGHTERS PENSION FUND,446278,571379
2011,fire,SOUTH BELOIT FIREFIGHTERS PENSION FUND,691450,1969282
2011,fire,SOUTH CHICAGO HEIGHTS FIREFIGHTERS PENSION FUND,88644,360076
2011,fire,SOUTH ELGIN/COUNTRYSIDE FPD FIREFIGHTERS PENSION F,5678355,10340999
2011,fire,SOUTH HOLLAND FIREFIGHTERS PENSION FUND,8777814.4,11502007.47
2011,fire,SPRINGFIELD FIREFIGHTER'S PENSION FUND,91581929.09,212587658.5
2011,fire,ST CHARLES FIREFIGHTERS PENSION FUND,25956318.84,30234204.65
2011,fire,STERLING FIREFIGHTERS PENSION FUND,10974779.08,17320137.86
2011,fire,STREAMWOOD FIREFIGHTERS PENSION FUND,25800713,33788782
2011,fire,STREATOR FIREFIGHTERS PENSION FUND,4435531.34,10111252.71
2011,fire,SUGAR GROVE FPD FIREFIGHTER'S PENSION FUND,1033991.13,625594.72
2011,fire,SULLIVAN FPD FIREFIGHTERS PENSION FUND,2806659,4627109
2011,fire,SWANSEA FIREFIGHTERS PENSION FUND,288007.28,456436.55
2011,fire,SYCAMORE FIREFIGHTERS PENSION FUND,9230948,16545747.61
2011,fire,TAYLORVILLE FIREFIGHTERS PENSION FUND,4538634.64,6482434.25
2011,fire,TRI-STATE FPD FIREFIGHTERS PENSION FUND,22394888,29006183.69
2011,fire,TRI-TOWNSHIP FPD FIREFIGHTERS PENSION FUND,2010726,4987100
2011,fire,UNIVERSITY PARK FIREFIGHTERS PENSION FUND,4677904.31,5334860.06
2011,fire,URBANA FIREFIGHTERS PENSION FUND,30583148,37918292
2011,fire,VILLA PARK FIREFIGHTERS PENSION FUND,13769936.97,18012827.17
2011,fire,WARRENVILLE FPD FIREFIGHTERS PENSION FUND,2366322.65,3020766.86
2011,fire,WAUCONDA FPD FIREFIGHTER'S PENSION FUND,9894530.99,23724145.05
2011,fire,WEST CHICAGO FPD FIREFIGHTERS PENSION FUND,20605948,21155923
2011,fire,WEST FRANKFORT FIREFIGHTERS PENSION FUND,4304321.26,6572170.64
2011,fire,WESTCHESTER FIREFIGHTERS PENSION FUND,17945831.8,25157485.04
2011,fire,WESTERN SPRINGS FIREFIGHTERS PENSION FUND,354524,362015
2011,fire,WHEATON FIREFIGHTERS PENSION FUND,19063032.72,28070318.61
2011,fire,WHEELING FIREFIGHTERS PENSION FUND,28370332,50515561
2011,fire,WILLIAMSON COUNTY FIREFIGHTERS PENSION FUND,462539,423159
2011,fire,WILMETTE FIREFIGHTERS PENSION FUND,34194061,55095483
2011,fire,WILMINGTON FPD FIREFIGHTER'S PENSION FUND,90290.88,120914.24
2011,fire,WIN-BUR-SEW FPD FIREFIGHTERS PENSION FUND,192950.11,123510.07
2011,fire,WINFIELD FPD FIREFIGHTERS PENSION FUND,2674712.81,2403089.72
2011,fire,WINNETKA FIREFIGHTERS PENSION FUND,18842409.89,29713277.45
2011,fire,WOOD DALE FPD FIREFIGHTERS PENSION FUND,10664760,25705068
2011,fire,WOOD RIVER FIREFIGHTERS PENSION FUND,4668905.88,7432278.13
2011,fire,YORK CENTER FIRE PROTECTION DISTRICT,489933,601148
2011,police,ADDISON POLICE PENSION FUND,32264371.03,56036435
2011,police,ALGONQUIN POLICE PENSION FUND,12933532.59,22844209.27
2011,police,ALSIP POLICE PENSION FUND,15120767.73,41289355.8
2011,police,ALTON POLICE PENSION FUND,18097770.88,59543775.77
2011,police,ANNA POLICE PENSION FUND,1789277.88,3706370.57
2011,police,ARLINGTON HEIGHTS POLICE PENSION FUND,77038429.71,112318911.6
2011,police,AURORA POLICE PENSION FUND,136898111,266467215
2011,police,BARRINGTON HILLS POLICE PENSION FUND,5247002,11789179
2011,police,BARRINGTON POLICE PENSION FUND,17519922,29931512
2011,police,BARTLETT POLICE PENSION FUND,23047993,31969148.6
2011,police,BATAVIA POLICE PENSION FUND,22388561,35651014
2011,police,BELLEVILLE POLICE PENSION FUND,29239960.74,57228302.94
2011,police,BELLWOOD POLICE PENSION FUND,26144642,41484582
2011,police,BELVIDERE POLICE PENSION FUND,12905909.09,21394205.59
2011,police,BENSENVILLE POLICE PENSION FUND,13167096,25141886
2011,police,BENTON POLICE PENSION FUND,1717393.24,4107168.61
2011,police,BERKELEY POLICE PENSION FUND,7371932.24,10789879.95
2011,police,BERWYN POLICE PENSION FUND,39925839,82932595
2011,police,BETHALTO POLICE PENSION FUND,5355758,8162957.13
2011,police,BLOOMINGDALE POLICE PENSION FUND,22316260.16,39269438.99
2011,police,BRIDGEVIEW POLICE PENSION FUND,17677631,32474967
2011,police,BROOKFIELD POLICE PENSION FUND,12551748,28853758
2011,police,BUFFALO GROVE POLICE PENSION FUND,45347198,64245153
2011,police,BURBANK POLICE PENSION FUND,30733752,38177646
2011,police,BURR RIDGE POLICE PENSION FUND,11645329,17959573.96
2011,police,CANTON POLICE PENSION FUND,13316914.1,14580439.37
2011,police,CARBONDALE POLICE PENSION FUND,18022809.4,38252875.17
2011,police,CARMI POLICE PENSION FUND,3318804.98,5972709.73
2011,police,CAROL STREAM POLICE PENSION FUND,29963680.32,45126131.12
2011,police,CASEYVILLE POLICE PENSION FUND,2112459,4256394
2011,police,CENTRALIA POLICE PENSION FUND,8826392,18325842
2011,police,CHAMPAIGN POLICE PENSION FUND,63553159,94469326
2011,police,CHATHAM POLICE PENSION FUND,4211877.45,5840970.73
2011,police,CHERRY VALLEY POLICE PENSION FUND,1706459.18,7147585.64
2011,police,CHESTER POLICE PENSION FUND,2202326.26,3293721.09
2011,police,CHICAGO RIDGE POLICE PENSION FUND,13263161,30684605
2011,police,CICERO POLICE PENSION FUND,48934373,95983442
2011,police,CLARENDON HILLS POLICE PENSION FUND,7225798,11373319.31
2011,police,COLLINSVILLE POLICE PENSION FUND,17761823,28356704
2011,police,COLONA POLICE PENSION FUND,1397206.05,2394222.36
2011,police,COLUMBIA POLICE PENSION FUND,4099327.33,5382460.37
2011,police,CRESTWOOD POLICE PENSION FUND,192379,843360.66
2011,police,CRYSTAL LAKE POLICE PENSION FUND,25053121.25,44409259.3
2011,police,DANVILLE POLICE PENSION FUND,17737148.6,48871929.3
2011,police,DECATUR POLICE PENSION FUND,71047779.72,122103104
2011,police,DEERFIELD POLICE PENSION FUND,28613338.54,43070716.27
2011,police,DEKALB POLICE PENSION FUND,24585590,47349862
2011,police,DES PLAINES POLICE PENSION FUND,54943151,115814967
2011,police,DIXON POLICE PENSION FUND,12634989.18,17797717.18
2011,police,DOWNERS GROVE POLICE PENSION FUND,40099540,71495146
2011,police,DUQUOIN POLICE PENSION FUND,3150342,5469490
2011,police,EAST MOLINE POLICE PENSION FUND,16835034.61,27720321.76
2011,police,EAST PEORIA POLICE PENSION FUND,21355766.09,34177481.03
2011,police,EAST ST LOUIS POLICE PENSION FUND,19337171,44915338
2011,police,EDWARDSVILLE POLICE PENSION FUND,13871427.35,21671563.24
2011,police,EFFINGHAM POLICE PENSION FUND,11582928.81,16174070.87
2011,police,ELDORADO POLICE PENSION FUND,1314555.24,1868013.71
2011,police,ELGIN POLICE PENSION FUND,62976197,150152089
2011,police,ELK GROVE VILLAGE POLICE PENSION FUND,53630052,87331112.93
2011,police,ELMWOOD PARK POLICE PENSION FUND,12723521.58,34877048.07
2011,police,EVANSTON POLICE PENSION FUND,75312858,168773178
2011,police,EVERGREEN PARK POLICE PENSION FUND,38818545,50691257
2011,police,FAIRFIELD POLICE PENSION FUND,1871158.68,5399643.56
2011,police,FLOSSMOOR POLICE PENSION FUND,10333105,16544552.97
2011,police,FOREST PARK POLICE PENSION FUND,19483213.27,33065703.96
2011,police,FOX LAKE POLICE PENSION FUND,9358113.53,14183751.95
2011,police,FOX RIVER GROVE POLICE PENSION FUND,1401337.84,5626625.07
2011,police,FRANKFORT POLICE PENSION FUND,6635183.69,14233395.5
2011,police,FRANKLIN PARK POLICE PENSION FUND,20234528.84,45563586.96
2011,police,FREEPORT POLICE PENSION FUND,17482448.29,35265973.01
2011,police,GALESBURG POLICE PENSION FUND,21682195,39284758
2011,police,GENESEO POLICE PENSION FUND,3974874,7556041
2011,police,GENEVA POLICE PENSION FUND,14576219.85,26287284.38
2011,police,GENOA POLICE PENSION FUND,628281.78,2165290.02
2011,police,GILBERTS POLICE PENSION FUND,1063809.46,1273896.53
2011,police,GLEN CARBON POLICE PENSION FUND,3670835.7,4326590.12
2011,police,GLEN ELLYN POLICE PENSION FUND,21747728.41,31261019.74
2011,police,GLENCOE POLICE PENSION FUND,23700436.39,38100168.51
2011,police,GLENDALE HEIGHTS POLICE PENSION FUND,24892753.03,42287686.83
2011,police,GLENVIEW POLICE PENSION FUND,53873596,72642101
2011,police,GLENWOOD POLICE PENSION FUND,5602037.85,12047878.46
2011,police,GRANITE CITY POLICE PENSION FUND,14688898.79,44870761.9
2011,police,GRAYSLAKE POLICE PENSION FUND,10690055.04,14078490.86
2011,police,GREENVILLE POLICE PENSION FUND,2796399,4250030.3
2011,police,HARRISBURG POLICE PENSION FUND,3751569,8280035.44
2011,police,HARVARD POLICE PENSION FUND,6585530,10364519.32
2011,police,HARVEY POLICE PENSION FUND,16917505.19,23949184.98
2011,police,HAWTHORN WOODS POLICE PENSION FUND,1724738,3971286
2011,police,HERRIN POLICE PENSION FUND,3366359.99,9164754.71
2011,police,HICKORY HILLS POLICE PENSION FUND,17284409.25,25183922.84
2011,police,HIGHLAND PARK POLICE PENSION FUND,30051515,62483471
2011,police,HIGHLAND POLICE PENSION FUND,7958372.79,10528632.1
2011,police,HIGHWOOD POLICE PENSION FUND,2061401,2877846.38
2011,police,HILLSBORO POLICE PENSION FUND,865784.25,1664301.65
2011,police,HINSDALE POLICE PENSION FUND,19570477.3,27501904.18
2011,police,HODGKINS POLICE PENSION FUND,8335929,17699466
2011,police,HOFFMAN ESTATES POLICE PENSION FUND,55311312,90000452
2011,police,HUNTLEY POLICE PENSION FUND,3696183,9366129
2011,police,ITASCA POLICE PENSION FUND,12905426.01,22761097.35
2011,police,JACKSONVILLE POLICE PENSION FUND,15364476,23851778
2011,police,JOLIET POLICE PENSION FUND,129803753,241221840
2011,police,JUSTICE POLICE PENSION FUND,8254243,15381019
2011,police,KENILWORTH POLICE PENSION FUND,5645688.96,10013539.64
2011,police,KILDEER POLICE PENSION FUND,2933069.84,6176413.09
2011,police,LAGRANGE PARK POLICE PENSION FUND,11690941.19,21284169
2011,police,LAGRANGE POLICE PENSION FUND,15271390.87,29048496.55
2011,police,LAKE BLUFF POLICE PENSION FUND,7060890.92,12583537.45
2011,police,LAKE IN THE HILLS POLICE PENSION FUND,16707074,20599325
2011,police,LAKE ZURICH POLICE PENSION FUND,10122754.94,28177282.69
2011,police,LANSING POLICE PENSION FUND,26226029.8,59624927.73
2011,police,LASALLE POLICE PENSION FUND,6244480.85,14087048.68
2011,police,LAWRENCEVILLE POLICE PENSION FUND,3349470.06,4197206.92
2011,police,LEMONT POLICE PENSION FUND,9771198,13639694.1
2011,police,LIBERTYVILLE POLICE PENSION FUND,21735877.58,39030837.08
2011,police,LINCOLNSHIRE POLICE PENSION FUND,15659253,18198795
2011,police,LINDENHURST POLICE PENSION FUND,4762884.1,5314535.26
2011,police,LISLE POLICE PENSION FUND,19455741.66,27798831.03
2011,police,LITCHFIELD POLICE PENSION FUND,4172996.26,7276738.05
2011,police,LOCKPORT POLICE PENSION FUND,11730812,19783298
2011,police,LOMBARD POLICE PENSION FUND,43057768,72595502
2011,police,LYONS POLICE PENSION FUND,9819413,21898737
2011,police,MACOMB POLICE PENSION FUND,11278059.34,16833974.5
2011,police,MADISON POLICE PENSION FUND,1598109.96,6626474.86
2011,police,MANHATTAN POLICE PENSION FUND,790208,2376259.47
2011,police,MANTENO POLICE PENSION FUND,3239155.47,3955762.15
2011,police,MARION POLICE PENSION FUND,7762743.94,13283502.27
2011,police,MARYVILLE POLICE PENSION FUND,1246412.77,2497170.53
2011,police,MASCOUTAH POLICE PENSION FUND,2811176.23,4053232.29
2011,police,MATTESON POLICE PENSION FUND,19600032.23,33822725.9
2011,police,MATTOON POLICE PENSION FUND,15004025.55,31709030.99
2011,police,MCCOOK POLICE PENSION FUND,7461305,15718047
2011,police,MCHENRY POLICE PENSION FUND,16827923.55,33508175.54
2011,police,MELROSE PARK POLICE PENSION FUND,21138564,58966669
2011,police,MENDOTA POLICE PENSION FUND,3536403.16,7079745.53
2011,police,METROPOLIS POLICE PENSION FUND,4119569,6988772
2011,police,MIDLOTHIAN POLICE PENSION FUND,11607711.36,15875109.14
2011,police,MILAN POLICE PENSION FUND,5161646.39,8557808.44
2011,police,MOKENA POLICE PENSION FUND,10010114,11863113
2011,police,MOLINE POLICE PENSION FUND,30585304,72163189
2011,police,MONMOUTH POLICE PENSION FUND,5241291.1,10069300.59
2011,police,MONTGOMERY POLICE PENSION FUND,5867333.88,9174036.6
2011,police,MORRIS POLICE PENSION FUND,9572222.13,15570897.93
2011,police,MORTON GROVE POLICE PENSION FUND,28252925,48971447
2011,police,MORTON POLICE PENSION FUND,7964378.18,11109671.21
2011,police,MT CARMEL POLICE PENSION FUND,3577345.53,5693503.91
2011,police,MT PROSPECT POLICE PENSION FUND,46888332,85503868
2011,police,MT VERNON POLICE PENSION FUND,16561191.01,21576524.62
2011,police,MUNDELEIN POLICE PENSION FUND,19968288.25,34261214.7
2011,police,NAPERVILLE POLICE PENSION FUND,97002276.92,142467478.5
2011,police,NEW LENOX POLICE PENSION FUND,11683554.82,19396442.97
2011,police,NILES POLICE PENSION FUND,25509496.36,61351277.69
2011,police,NORMAL POLICE PENSION FUND,25999545.66,46010676.56
2011,police,NORTH AURORA POLICE PENSION FUND,9048601,15312460
2011,police,NORTH CHICAGO POLICE PENSION FUND,16315543.08,38055405.89
2011,police,NORTHFIELD POLICE PENSION FUND,12000995.29,22776711.06
2011,police,NORTHLAKE POLICE PENSION FUND,13615136,22742225
2011,police,OAK BROOK POLICE PENSION FUND,29215128,42592282
2011,police,OAK LAWN POLICE PENSION FUND,70386874,114006986
2011,police,OAK PARK POLICE PENSION FUND,71588497,125650017
2011,police,OAKBROOK TERRACE POLICE PENSION FUND,8558351,15922350.39
2011,police,OGLESBY POLICE PENSION FUND,1984087.71,3884267.85
2011,police,OLNEY POLICE PENSION FUND,3761290.32,7080566.39
2011,police,ORLAND HILLS POLICE PENSION FUND,2330756,3911908.61
2011,police,ORLAND PARK POLICE PENSION FUND,55402834,73348604
2011,police,OSWEGO POLICE PENSION FUND,12944438.34,19037612.32
2011,police,OTTAWA POLICE PENSION FUND,13568020.88,18621615.87
2011,police,PALATINE POLICE PENSION FUND,44974849,81220005
2011,police,PALOS HEIGHTS POLICE PENSION FUND,14165920,28507370
2011,police,PALOS HILLS POLICE PENSION FUND,12791751.07,23863313.33
2011,police,PANA POLICE PENSION FUND,2487262.71,5093953.3
2011,police,PARIS POLICE PENSION FUND,4442064.02,7303713.69
2011,police,PARK FOREST POLICE PENSION FUND,18091670,32751733
2011,police,PARK RIDGE POLICE PENSION FUND,34594933,56120605.72
2011,police,PEORIA POLICE PENSION FUND,143871490,238831010
2011,police,PEOTONE POLICE PENSION FUND,780673.58,2700080.06
2011,police,PERU POLICE PENSION FUND,6321332.29,13890783.2
2011,police,PINCKNEYVILLE POLICE PENSION FUND,457085.81,2431092.85
2011,police,PLANO POLICE PENSION FUND,3310562.23,4666931.91
2011,police,PONTIAC POLICE PENSION FUND,7468277.48,10957227.09
2011,police,PONTOON BEACH POLICE PENSION FUND,2800975.43,6208656.67
2011,police,QUINCY POLICE PENSION FUND,28335557.25,52009169.55
2011,police,RANTOUL POLICE PENSION FUND,13265645.94,20408359.46
2011,police,RIVERSIDE POLICE PENSION FUND,8166806,21280874
2011,police,ROBINSON POLICE PENSION FUND,3102488.7,4256076.82
2011,police,ROCHELLE POLICE PENSION FUND,11004676,13227413.54
2011,police,ROCK FALLS POLICE PENSION FUND,6538133.13,10385293.21
2011,police,ROCK ISLAND POLICE PENSION FUND,28871450.35,69032467.89
2011,police,ROCKFORD POLICE PENSION FUND,163303136,257032769
2011,police,ROCKTON POLICE PENSION FUND,1919120,3985726
2011,police,ROLLING MEADOWS POLICE PENSION FUND,27088151,57394744
2011,police,ROMEOVILLE POLICE PENSION FUND,23549260.38,37122433.22
2011,police,ROSCOE POLICE PENSION FUND,2121000,5896243
2011,police,ROSELLE POLICE PENSION FUND,18712335,30634948
2011,police,ROUND LAKE BEACH POLICE PENSION FUND,12926430.47,31032722.14
2011,police,ROUND LAKE PARK POLICE PENSION FUND,1025198.92,4511624.34
2011,police,SALEM POLICE PENSION FUND,4968984.84,8515034.07
2011,police,SANDWICH POLICE PENSION FUND,3101674.07,4881294.48
2011,police,SAVANNA POLICE PENSION FUND,1917479.53,2960055.64
2011,police,SCHAUMBURG POLICE PENSION FUND,78119991.04,134629929.6
2011,police,SCHILLER PARK POLICE PENSION FUND,14243672.02,30123633.83
2011,police,SHILOH POLICE PENSION FUND,2087639.37,3096408.07
2011,police,SOUTH BARRINGTON POLICE PENSION FUND,5202046.45,9819824.56
2011,police,SOUTH BELOIT POLICE PENSION FUND,1405766,3475923
2011,police,SOUTH CHICAGO HEIGHTS POLICE PENSION FUND,3430099,5130094
2011,police,SOUTH HOLLAND POLICE PENSION FUND,17595058.68,28112858.19
2011,police,SPRING GROVE POLICE PENSION FUND,1617356.47,3416226.11
2011,police,SPRING VALLEY POLICE PENSION FUND,2920825.18,3480976.63
2011,police,SPRINGFIELD POLICE PENSION FUND,107153761.5,213888040.3
2011,police,STAUNTON POLICE PENSION FUND,513935.78,1424956.46
2011,police,STEGER POLICE PENSION FUND,4847991.53,6882445.5
2011,police,STERLING POLICE PENSION FUND,11367494.62,18956503.93
2011,police,STICKNEY POLICE PENSION FUND,4818074.17,13786495.49
2011,police,STREAMWOOD POLICE PENSION FUND,31699334,43811075
2011,police,SUMMIT POLICE PENSION FUND,7604848,24112975
2011,police,SWANSEA POLICE PENSION FUND,5970683.23,10768897.64
2011,police,SYCAMORE POLICE PENSION FUND,8699310,13116772
2011,police,TAYLORVILLE POLICE PENSION FUND,5326624.61,8334576.76
2011,police,TINLEY PARK POLICE PENSION FUND,42399611.44,61325359.8
2011,police,URBANA POLICE PENSION FUND,25649095,37589784
2011,police,VANDALIA POLICE PENSION FUND,4216181.92,5280810.23
2011,police,VILLA PARK POLICE PENSION FUND,23060896,39950720.1
2011,police,WARRENVILLE POLICE PENSION FUND,9990150,16066652.04
2011,police,WASHINGTON POLICE PENSION FUND,5796479.62,8270805.3
2011,police,WATERLOO POLICE PENSION FUND,3057170,5429869.25
2011,police,WATSEKA POLICE PENSION FUND,1889425.72,6454839.24
2011,police,WAYNE POLICE PENSION FUND,1022337,2597133.04
2011,police,WEST CHICAGO POLICE PENSION FUND,19749859,33441054
2011,police,WEST FRANKFORT POLICE PENSION FUND,4248362.44,8526655.51
2011,police,WESTERN SPRINGS POLICE PENSION FUND,11637305,20753795
2011,police,WESTMONT POLICE PENSION FUND,19972435,46647386.88
2011,police,WHEATON POLICE PENSION FUND,36692813.17,61235851.48
2011,police,WHEELING POLICE PENSION FUND,35669371,54233147
2011,police,WILLOW SPRINGS POLICE PENSION FUND,809970.81,5507264.89
2011,police,WILLOWBROOK POLICE PENSION FUND,13960398.64,19724429.25
2011,police,WILMETTE POLICE PENSION FUND,33284616,50815529
2011,police,WILMINGTON POLICE PENSION FUND,3282545.12,5540037.63
2011,police,WINFIELD POLICE PENSION FUND,5966670.52,11961420.66
2011,police,WINNETKA POLICE PENSION FUND,20403642.05,29535006.95
2011,police,WOOD RIVER POLICE PENSION FUND,8224847.81,12648732.02
2011,police,WOODRIDGE POLICE PENSION FUND,25504054.55,46550727.66
2011,police,WOODSTOCK POLICE PENSION FUND,15440322.78,24175093.41
2011,police,YORKVILLE POLICE PENSION FUND,4216854.66,10879038.75
2011,police,ZION POLICE PENSION FUND,24040942.6,37263850.74
2012,fire,ADDISON FIREFIGHTERS PENSION FUND,38131612,62704918
2012,fire,ALGONQUIN LAKE IN THE HILLS FPD PENSION FUND,12771027,17895609
2012,fire,ALSIP FIREFIGHTERS PENSION FUND,19190898,33773541
2012,fire,ALTON FIREFIGHTERS PENSION FUND,18932081,59880235
2012,fire,ANNA FIREFIGHTERS PENSION FUND,1822008,3435306
2012,fire,ARLINGTON HEIGHTS FIREFIGHTERS PENSION FUND,70434943,111575576
2012,fire,ATWOOD FPD FIREFIGHTERS PENSION FUND,22003,102616
2012,fire,AURORA FIREFIGHTERS PENSION FUND,118370539,226327616
2012,fire,BARRINGTON FIREFIGHTERS PENSION FUND,12287011,15328658
2012,fire,BARTLETT FPD FIREFIGHTERS PENSION FUND,10311887,16501044
